User_ID,Duration,Heart_Rate,Body_Temp
1,16,86,39.4
4,24,115,39.6
1,25,100,39.6
5,18,94,39.7
3,45,99,38.3
1,27,109,40.8
2,40,86,39.8
3,39,88,39.6
1,3,81,40.1
4,26,81,38.6
3,37,111,39
5,16,85,38.1
4,11,103,39.3
2,32,117,38.4
2,25,117,40.7
1,7,119,38.4
4,42,104,39.4
4,24,112,39.7
4,40,97,39.2
3,17,117,38.5
2,2,105,40.1
4,21,115,38.9
5,30,84,40.5
4,44,84,40
1,25,118,38.7
5,22,105,40.9
4,7,83,40.3
5,30,119,39.4
2,16,113,39.2
2,16,110,39.1
5,14,106,38.5
3,41,87,40.1
5,21,95,39.5
3,1,114,40.4
1,4,107,40.8
1,42,83,39.9
4,28,118,39
3,39,92,39.6
5,10,106,38.4
4,30,77,40.8
2,26,118,39.4
1,16,87,40.9
2,16,119,38.7
5,11,76,41
5,28,79,40
2,6,90,38.6
1,6,113,39.3
2,37,98,40.5
4,15,120,39.4
1,37,115,40.8
4,1,88,40
4,38,100,38.8
2,19,119,40.1
5,38,78,38.5
4,29,90,39.6
5,13,84,38.7
4,30,103,38.7
2,40,103,40.2
1,9,109,38.9
5,34,110,39
2,41,83,39.9
1,45,94,40.5
5,4,80,40.8
3,17,76,38.4
5,40,100,38.2
3,43,86,40.7
4,8,74,38
2,26,74,39.1
2,43,99,39.2
2,29,75,39.7
3,11,107,40.8
5,31,89,40.9
1,1,95,39.8
4,18,117,39.2
4,7,110,38.5
5,21,97,40.1
3,6,85,40.7
1,18,92,38.7
5,20,120,39.2
3,32,80,40.1
4,11,115,40.9
3,6,98,38.7
1,39,106,38.5
5,22,93,40.4
1,39,88,39
5,16,89,38
5,40,116,40.5
1,36,106,39.9
2,20,84,39.5
2,7,107,39.1
4,40,97,40.8
1,28,118,39.3
2,15,96,40.6
4,10,98,39.5
3,17,116,39.6
1,20,116,38.3
3,28,111,38
1,6,86,39.6
3,34,94,40.2
1,8,87,40.7
4,11,93,39.7
3,28,104,38.6
1,1,108,41
1,35,106,40.8
3,30,95,38.2
4,4,115,38.1
3,35,96,38.2
3,30,74,38.7
5,39,91,40.1
5,30,92,38.6
2,42,100,41
2,16,102,40.8
3,16,77,39.8
4,33,75,40.2
5,26,102,40.1
3,38,78,38
3,42,86,39.2
4,9,100,40.3
4,8,109,41
4,6,84,39.6
1,12,89,40.1
1,36,97,39.4
5,34,110,39
2,37,82,39.4
4,4,110,38.8
5,3,118,38
5,18,80,40.1
2,18,109,38.6
5,26,78,38.4
3,32,120,38.8
2,20,117,40.7
1,22,101,39.1
3,40,106,39
3,14,85,39.6
4,44,103,39.8
4,29,120,40.7
4,42,111,40.5
1,7,88,38.4
4,28,101,38.7
4,8,110,40.3
4,25,120,39.9
3,35,73,38.5
2,8,105,39.6
1,11,107,40
4,12,109,40.5
5,14,116,39.9
1,40,95,40.5
1,42,83,40.9
1,22,102,38.3
3,38,101,40.5
3,4,86,39.4
1,7,81,38.8
5,1,84,40.9
2,22,85,39.3
1,20,114,39.4
3,36,115,38.2
4,38,112,40.3
4,11,111,39.6
4,38,103,39.4
1,37,103,39.9
3,44,76,38
3,38,115,39
2,17,116,38.6
5,9,79,39.5
1,29,78,39.5
5,40,100,40.8
3,16,90,38.3
4,10,118,39.5
5,26,89,39.9
4,39,110,39.2
1,16,86,38.2
3,28,114,40.9
2,9,84,39.6
5,34,76,38.9
5,42,118,38.7
3,34,92,39.4
1,40,106,39.9
1,44,111,38.8
2,32,116,40.7
3,31,97,39.1
2,24,111,38.4
5,33,90,38.2
2,38,119,39.8
1,12,85,40.9
4,14,78,39
2,22,85,38.4
4,38,118,39.5
2,16,98,40.5
3,41,119,38.7
1,5,111,39.6
4,9,94,39.7
2,36,112,40.9
3,8,100,40.1
5,11,113,40.5
5,6,90,40.8
1,23,78,40.7
1,30,79,40.2
2,35,97,38.8
2,34,99,39.5
5,1,117,40.4
3,43,89,40.2
5,31,112,40.1
5,7,107,40.6
3,12,94,40.8
2,10,105,40.1
5,10,93,38.2
4,43,108,39.9
2,32,91,38.8
5,19,98,40.2
4,12,113,38.7
3,36,115,38.3
2,9,110,39.8
5,1,92,40.6
2,37,86,38.9
4,11,83,38.2
3,39,78,38.7
2,29,94,39.4
2,45,113,40.2
4,12,80,38.3
2,32,91,40.7
5,32,115,40.6
1,24,79,39.6
5,42,78,40.2
2,10,95,39.1
2,15,91,38.8
2,32,99,38.4
4,36,84,38.1
4,16,77,39.6
2,2,89,39.4
5,17,91,39.4
4,17,112,38.9
2,8,119,40.8
5,43,85,40.7
4,9,119,38
4,26,113,39.4
4,44,84,38.1
4,9,100,38.2
3,6,81,38.7
2,3,118,39.7
2,34,98,40.4
5,26,85,39.9
1,10,91,39.3
2,9,91,39.5
1,20,96,39.2
3,43,74,38
5,37,100,40.8
4,39,80,38.2
3,41,80,40
4,17,87,38.1
5,45,113,40.7
5,25,80,39.1
5,20,83,39.8
2,28,86,38.3
2,23,76,39.1
1,12,103,38.8
4,11,93,38
4,20,75,39
5,20,88,38.9
4,29,84,40.4
3,10,116,39.8
3,6,84,40.8
4,36,87,40.3
5,29,113,40.9
3,38,116,38.3
3,39,86,38.6
3,29,103,39
2,38,120,38.2
1,22,87,40.8
2,1,82,38.6
5,4,84,38
2,28,91,38.7
5,45,84,40
5,30,88,39.8
1,29,91,40.2
5,23,88,39.9
5,41,103,39
1,23,105,38.6
1,29,85,39.7
4,33,99,40.5
5,6,111,41
3,32,86,38.1
5,3,101,39.4
2,15,116,40.9
3,4,118,40.7
1,15,91,39.9
3,43,86,38.1
1,9,93,40.5
4,40,94,40.2
1,38,111,40.5
1,4,80,40.7
4,28,99,38.3
4,35,87,40.2
1,4,90,40.8
2,36,87,40.5
3,3,86,39.3
4,16,115,40.7
5,23,86,40
3,19,111,40.1
5,7,74,39
2,37,92,40.6
2,38,94,39.3
4,3,80,38.6
3,34,110,38.3
5,6,102,40.8
4,3,112,38.3
4,45,111,40.4
3,4,99,38.9
4,31,76,40.1
2,12,88,38.7
2,36,79,38.2
3,10,111,40.5
1,45,101,39.5
3,13,78,39.1
5,19,88,40.9
3,44,81,40.2
3,42,74,38.3
1,31,73,40.1
2,1,116,39.6
1,39,100,38.8
5,15,95,39.1
5,22,105,39.1
1,18,95,40.1
2,44,93,38.2
1,26,96,40.6
4,24,80,38.7
1,13,101,39.1
4,32,87,39.1
2,15,102,39.2
1,19,118,40.6
1,10,75,38.8
4,4,112,38.3
1,31,88,40.1
2,7,77,40.6
1,34,110,40.4
4,45,84,40.6
4,8,90,41
2,5,112,38.8
1,36,79,38.2
4,19,101,40.7
2,23,96,38.8
2,11,86,40.1
3,14,82,38.5
2,28,74,40
2,3,83,38.1
5,35,108,40.2
4,34,103,40.4
4,6,113,41
4,10,112,38.1
3,25,108,40.5
1,20,85,40.6
1,16,114,38.2
5,28,110,38.5
3,29,120,38.2
1,20,80,40
4,7,117,40
3,41,90,39.7
4,44,88,38.9
4,13,117,40.6
3,8,120,40.5
3,6,113,39.1
5,22,115,40.8
5,31,91,39.8
3,21,116,40.5
3,14,75,38.1
2,29,80,39.7
2,43,85,40.1
4,6,82,39.3
5,34,101,40.4
2,34,115,38.8
5,9,111,40.6
2,24,91,39
5,44,102,39.8
5,13,88,39.8
1,42,84,39.1
3,8,105,38.2
1,35,114,39.4
4,39,87,38.5
1,35,89,39.6
5,35,84,38.6
5,32,116,40.8
4,44,92,39.3
4,10,73,39.4
4,19,119,39.1
4,38,97,38.6
5,23,79,40.1
2,45,97,39.8
1,29,96,40.1
3,33,103,40.4
2,37,91,40.9
4,14,98,38.6
2,20,85,39.3
5,10,94,38.4
3,45,110,39.2
1,31,85,39.9
1,23,117,38.4
4,20,84,38.6
1,24,89,38.1
1,34,74,40.8
5,15,107,38.4
4,35,89,39.4
2,34,89,38.1
3,3,109,40
1,36,100,40.3
4,24,110,38.9
4,29,101,39.7
4,34,102,40.7
5,15,103,38.9
1,31,99,38.7
1,28,74,39.8
3,19,113,40.6
4,14,98,40.2
5,40,96,38.6
3,42,73,38.4
5,26,97,39.4
2,25,108,40.3
1,31,114,39.4
4,15,101,38.9
5,36,86,39.5
4,42,81,40.9
2,34,107,38.3
3,42,105,39.5
5,41,100,40.5
3,24,99,38.5
4,30,113,40.3
4,10,117,38.9
1,5,112,39.9
5,31,76,39.7
2,44,92,38.4
3,34,87,39.4
5,41,115,38.7
3,10,87,38.1
1,35,103,40.2
4,3,85,40.4
2,37,89,39.7
3,38,94,40.3
3,8,84,39.7
1,6,111,40.1
4,17,108,39
1,1,77,40.9
5,27,118,38.8
2,23,92,38.8
3,38,107,38.8
2,18,75,40.2
5,8,104,40.2
1,16,102,40.1
3,22,83,38.6
3,2,108,39.3
4,28,100,38.6
4,23,99,38.8
1,29,82,38.3
5,39,89,40.2
5,39,106,40.5
3,6,83,38.8
1,19,107,40.5
2,21,90,38.2
2,5,98,38.8
4,7,117,39.2
4,8,75,39.9
4,16,77,40.9
1,43,117,38.9
1,7,109,40.1
2,43,101,38
2,31,74,40.8
1,42,113,39.3
2,35,95,40.9
3,21,114,38.4
3,43,114,38.9
4,4,77,39.1
1,34,107,39.9
3,40,98,40.7
4,4,119,38.3
3,9,77,40.8
3,24,86,38.3
2,2,90,40.1
4,40,118,38.8
5,10,94,40.7
5,12,118,38.8
3,7,76,40.9
5,36,76,39.9
3,9,110,39.3
3,25,111,39.3
2,41,104,40.2
1,40,98,38.2
5,28,83,38.4
4,42,114,41
1,6,77,39.9
4,24,80,40.9
4,29,76,40.1
2,31,73,39.2
4,4,100,38.4
1,22,114,39.7
2,28,107,40.7
1,5,87,40.4
4,36,93,39.5
2,44,107,39.4
3,3,100,40.2
1,45,100,38.1
3,24,81,39.7
2,29,88,38.6
1,31,95,38.9
2,4,119,40.9
3,37,112,41
5,13,105,40.8
1,14,93,40.5
4,42,119,40.6
5,42,107,40.9
4,40,118,38.7
4,23,77,39.6
5,4,81,39.2
2,33,106,39.4
4,3,107,40.9
1,34,82,40.8
4,2,116,40.2
1,1,120,40
4,31,107,38
3,8,80,38.4
4,44,102,40.2
5,26,89,40.8
2,31,89,38
2,35,79,39.7
4,5,86,40.5
4,26,80,41
2,36,92,39.5
3,31,103,38.9
3,41,91,40.7
2,16,115,38.2
2,1,92,38.9
5,12,107,40.5
5,42,103,39.2
3,10,110,39.9
4,34,96,40.7
2,20,89,38.2
1,18,82,40.4
2,4,116,40.6
4,32,87,39.8
1,21,82,40.3
4,26,105,39.5
2,32,76,39.6
4,23,115,38.2
4,8,112,38.8
3,43,104,39.7
4,28,110,39.9
4,8,100,40.4
2,23,94,40.3
2,18,79,39.3
3,22,73,39
1,36,79,40.7
4,2,82,39.7
2,20,110,38.7
1,17,91,38.7
5,43,103,38.5
1,44,98,39.1
3,15,116,38.7
1,39,88,39.8
4,13,97,38.5
2,24,103,39.9
3,12,110,40.5
1,15,83,40.3
2,40,98,38.4
2,28,73,39
1,13,106,40.3
1,44,84,40.9
3,43,76,39.7
3,21,96,39.8
3,44,90,38.5
3,44,79,39.4
5,16,91,39.9
2,42,118,38.4
3,21,93,40.2
2,23,108,38.1
1,33,75,40.9
4,21,114,39.4
3,12,102,39.9
4,41,80,38
1,34,108,39.1
5,41,83,40.8
2,40,81,40.7
3,37,86,39
2,31,82,40.9
2,22,116,40.5
3,30,74,40.3
1,5,82,38.5
4,45,92,40.4
5,21,79,40.9
2,24,116,39.1
3,19,91,39.8
1,8,105,39.1
3,9,81,38.4
2,44,74,39.4
1,5,79,39.3
3,26,100,38.9
4,9,116,38.3
4,19,107,38.5
3,35,73,39.3
5,23,111,39.1
5,37,90,39.6
5,44,107,39.5
3,15,81,41
3,22,82,39.6
4,39,91,40.8
2,4,87,39
2,5,106,40.5
2,29,112,40.1
4,6,109,40.7
1,33,92,39.8
4,39,116,39.5
1,40,75,38.5
1,33,78,39.3
3,34,91,40.7
3,19,90,39.3
4,5,106,40
4,37,114,38.4
5,37,96,38.8
1,4,102,39.5
1,42,104,38.4
2,18,97,39.8
3,42,77,39.3
4,6,78,39.9
2,20,99,39.1
3,42,74,40.4
5,4,102,38.2
4,34,116,38.3
1,33,87,38.9
5,29,98,38.6
5,24,79,39.9
5,1,87,39
5,20,103,39.3
1,24,111,39.1
1,4,117,40.7
3,28,84,40.4
2,18,99,38
1,2,84,38.4
4,44,96,40.7
1,43,97,40.7
4,6,91,38.8
1,22,94,40.6
4,11,79,40
2,15,114,39.7
5,7,78,38.1
5,24,102,38.9
5,24,83,38.1
3,8,98,39.9
4,7,73,38.6
2,40,87,39.3
1,20,101,38.1
1,4,86,38.8
1,18,89,39.4
3,29,107,40
4,31,77,39.5
4,42,101,40.6
4,11,104,40.2
1,39,75,40.5
3,45,83,39.4
1,35,109,38.7
1,29,101,40.7
3,41,118,39.6
5,14,89,38.6
4,39,116,39.3
5,19,92,38.5
1,24,84,40.1
4,35,96,39.6
3,42,120,40
4,33,109,40.1
1,6,95,39.3
4,9,84,38.6
1,39,103,38.5
1,15,114,38.3
5,34,94,40.4
3,30,77,39.1
4,45,73,40.2
5,21,77,38.5
3,26,103,38.4
4,35,88,38.2
4,11,111,38.5
4,31,99,40.6
4,20,80,40.4
4,8,102,38.5
5,16,81,39
3,29,118,41
3,4,80,40.2
4,22,117,38
5,45,92,38.9
5,42,94,39.9
2,41,117,39.8
4,10,116,38.1
1,27,111,38.5
4,7,107,40.5
5,29,82,38.5
4,2,85,39.8
3,18,101,40.8
4,15,117,38.5
5,19,113,38.5
5,19,88,39.7
5,33,101,40.9
3,30,76,39.4
5,44,118,39
5,21,106,39.5
3,4,74,39.6
5,13,87,40.1
1,38,106,38.3
4,10,98,39.2
4,37,119,40.3
1,36,96,38.6
5,43,112,39.4
4,25,104,38.3
4,32,76,40.3
2,45,91,40.8
1,11,119,39.5
4,9,83,38.6
5,40,119,40.4
1,12,93,39.3
1,13,74,39.7
3,6,85,40.9
3,24,88,39.7
3,10,93,38.7
1,18,90,39.9
4,26,86,40.6
4,38,83,39
2,2,120,39
5,17,96,38.6
5,4,101,40.1
4,13,86,39.3
2,20,101,40.3
5,15,117,40.1
3,36,110,40.6
2,1,105,39.1
4,34,76,40.5
5,11,113,40.3
2,1,83,38.6
5,45,88,38.8
5,45,115,38.5
2,12,114,39.3
4,7,79,40.4
2,16,104,40.3
4,6,119,38.2
5,11,91,40.8
3,13,74,38.2
2,21,75,40
5,29,88,40.8
5,42,117,39
4,23,75,40.9
2,16,99,38.9
1,16,97,38.7
3,11,79,39.3
3,6,98,38.8
3,9,114,38.3
3,9,104,38.9
5,1,99,38.9
2,37,81,38.1
4,29,118,40.5
1,8,85,40.1
5,8,81,39.4
2,28,117,39.9
5,7,93,39.4
2,3,102,38.9
1,45,82,39.2
3,23,111,39.2
2,12,100,40.5
3,43,75,38.1
2,18,90,38.6
5,43,93,39
5,2,111,40.8
3,35,102,38.4
1,6,96,40.8
4,43,93,38.5
5,10,86,38.9
4,22,93,39.3
5,11,83,38.7
4,6,79,39.9
4,4,112,38.8
1,34,98,39
1,19,117,38.3
3,14,119,39.2
2,43,106,38.7
4,36,111,40.4
1,15,85,39.8
4,25,78,38.4
1,17,84,40.9
4,16,120,39.2
4,42,102,38
1,36,113,40.8
2,15,95,40.2
4,14,88,38.9
1,31,102,40.5
3,22,108,39.3
3,3,108,38.4
3,16,99,38.9
5,19,78,39.4
1,39,108,40.6
1,2,83,38.1
5,32,115,39.9
4,1,100,40.2
5,21,111,40.3
5,33,94,39.6
1,13,120,40.2
4,17,108,40
3,37,116,39.9
3,30,89,39.1
1,34,94,39.7
2,20,108,38.6
2,33,100,39.4
5,18,82,39.4
3,39,78,38.5
1,17,94,38.4
2,25,80,38.8
1,36,118,40.3
2,23,90,40.7
5,39,117,40.8
5,40,94,40.3
2,35,94,40.5
3,11,87,39.8
4,31,118,39.2
1,18,92,38.8
3,30,73,38.6
2,21,89,38.9
2,17,113,38.5
3,28,81,40.6
4,22,100,38.6
5,36,78,40.2
1,17,77,38.9
3,41,83,38.7
3,31,114,40.7
5,36,80,38.2
2,24,101,39.7
2,36,87,38.2
3,32,110,39.1
2,44,105,39.8
4,37,73,38.3
5,18,103,39.4
5,30,74,39.8
4,2,88,39.8
2,9,97,39.4
3,29,112,38.3
1,26,94,39.7
4,41,78,40.6
2,11,95,39.2
4,5,95,39.8
5,4,86,39.4
2,43,109,40.4
4,24,98,40
4,8,111,40.1
2,8,73,40.7
1,44,76,38.4
1,27,95,40.3
5,24,90,40.1
4,29,78,39.7
2,22,115,39.7
4,30,116,40.5
1,1,91,40.6
4,27,92,38.3
5,15,116,38.4
2,21,113,39.1
3,36,94,38.5
3,21,113,40.3
3,5,99,40.2
5,33,106,39.4
4,21,107,40.3
2,9,96,39.7
1,44,80,38.1
3,28,112,39.7
5,40,92,39.3
1,1,82,40
5,39,115,39.6
4,22,102,38.1
5,38,83,39.9
4,12,76,39.3
1,20,88,40.5
1,28,92,38.3
4,12,116,40
2,21,89,40.9
2,20,103,40.4
3,34,90,39.9
3,38,108,39.5
4,38,73,39.6
1,21,114,39.8
4,28,103,39
3,40,95,38.9
4,22,87,40
1,16,110,39.7
5,27,106,39.7
3,7,104,40.4
1,24,104,39.3
3,11,82,39.9
1,12,83,41
1,16,74,39.2
2,8,74,39.6
5,45,109,38.4
4,28,79,40.3
5,37,118,39.1
3,18,111,40.9
5,2,78,39.1
4,28,106,38.9
5,4,82,39.1
1,12,73,39.3
1,21,114,39.4
1,14,103,40.8
2,38,96,39.4
2,38,120,38
2,25,80,38.2
4,7,101,38.2
3,20,119,38.8
5,36,99,40
3,45,84,40.8
3,25,95,39.1
3,38,96,39.9
4,24,107,40.5
2,33,104,38.1
3,7,107,38.7
5,37,77,38.5
1,10,84,39
4,41,101,39.8
5,23,113,40.3
2,15,76,38.8
1,37,94,40.7
3,13,82,38.9
4,41,85,38.5
3,42,78,40.9
4,29,116,40.5
2,28,107,39.4
1,1,78,40.2
5,33,115,40.6
4,34,89,40.8
3,7,86,38.5
4,41,109,40.3
2,32,78,40.8
4,1,117,40
1,34,98,38.9
3,44,74,39.7
5,40,95,38.5
3,4,111,38.8
3,23,86,40
2,38,104,38.2
4,18,91,38.3
1,24,107,38.2
3,14,117,40.7
4,45,83,40.2
2,28,102,38.4
2,8,74,39.6
4,18,81,38.3
3,36,94,39.3
5,43,94,38.9
3,8,93,39
5,44,87,40.9
3,16,100,39.9
3,21,108,39.3
5,40,101,40.2
3,45,116,38.6
3,17,112,39.2
4,13,98,40.8
1,33,115,39.5
4,44,106,40.8
2,34,89,40.5
2,31,83,38.7
5,7,79,39
1,14,108,40.5
3,22,91,38
2,9,77,38.7
2,26,110,38.9
3,42,112,38.2
2,24,98,39.5
5,3,75,40.8
4,21,100,41
2,4,118,40.3
2,37,120,38.7
3,27,88,39.6
5,38,73,39.9
3,3,109,40.1
3,43,110,40.8
1,18,100,40.4
1,12,93,39
5,40,82,40
3,32,90,40.7
4,43,95,39.7
3,35,86,38.8
5,14,95,40
4,16,106,39.7
1,29,84,40.7
4,18,93,38.1
5,26,83,38.1
5,5,119,41
5,26,93,39.5
1,4,117,38.3
5,30,110,40.5
1,43,114,40.4
5,16,96,40
3,17,103,40.1
5,18,82,38.6
3,20,118,38.6
2,41,73,39.7
3,43,108,39.1
3,40,99,41
2,15,108,40.9
4,33,89,39.6
2,15,89,40
2,9,90,40.5
4,41,99,39.7
4,4,102,38.8
4,17,111,39.3
3,7,93,40.7
5,23,112,40.6
2,39,99,40.4
4,31,100,40.5
5,24,102,38.7
3,6,120,39.4
2,32,95,38.5
1,7,103,39.1
4,16,83,40
5,43,106,40.9
4,40,119,40.6
3,29,81,39.2
2,40,93,39.7
1,45,93,39.1
3,32,110,38.9
1,8,97,38.6
2,25,107,38.5
5,24,101,38.1
3,27,93,39.8
3,3,90,40.3
1,38,98,38.7
2,19,104,40.5
5,36,96,39.3
5,34,85,39.8
2,25,95,38.7
2,42,114,39.7
4,18,94,39.8
2,19,109,39.1
5,39,105,39.6
2,16,79,40.4
5,21,106,39.1
4,15,79,38.4
2,19,115,39.6
1,32,107,38.1
3,32,109,40.8
4,43,87,40.6
5,18,82,38
2,19,96,38.7
2,23,87,38.6
4,15,77,38.4
1,44,103,40.4
1,35,98,40.8
1,27,92,39.6
4,17,75,38
1,30,112,40.5
2,6,111,39.3
2,4,118,40.5
2,25,81,38.6
5,23,119,38.5
2,29,86,39.3
3,24,81,40.5
4,8,110,40.9
3,17,80,39
4,14,96,40.2
1,33,93,40.8
1,3,84,38.3
5,33,108,39.6
1,33,84,39.8
1,37,112,40.2
3,30,78,38.5
5,1,106,39
5,30,98,40.2
2,33,84,40.8
2,37,95,40.1
1,10,78,38.9
4,41,103,40.2
5,11,102,40.4
5,2,79,38
2,3,78,40
4,1,112,39.4
5,38,84,40.2
3,30,79,38.5
5,8,88,39.5
5,43,100,38.5
5,14,101,39.5
3,31,80,40
5,32,89,39.1
2,10,79,38.9
2,22,115,38.7
2,38,110,39.4
5,29,103,38.4
5,27,79,40.9
3,26,85,40.7
5,2,112,38.3
1,39,89,39.1
2,29,87,38.6
5,10,106,38.2
4,16,117,40.6
5,38,120,39.5
4,36,79,38.1
4,3,89,38.9
4,15,85,40.7
2,28,115,38.2
1,5,100,38.2
2,26,84,39.3
1,45,91,40.1
5,9,76,38.5
1,1,110,38.9
4,1,119,40.4
2,38,120,39.6
1,25,79,40.3
5,16,87,40.3
5,43,82,40.6
1,43,97,38.3
2,45,95,38.9
3,44,81,39.3
1,38,110,39.6
2,14,96,41
5,12,85,39
4,29,115,39.7
4,19,86,38.7
2,9,111,38
4,28,106,39.3
2,8,101,39
1,15,92,38.1
5,6,99,38.8
3,20,92,39.4
5,29,77,40.5
5,21,110,39
2,41,87,38.6
4,32,100,40
2,41,112,40.4
1,27,117,39.8
4,36,118,40.4
1,31,119,38.7
4,16,93,38.8
4,38,82,40.5
5,16,73,39.7
5,18,104,38.3
5,35,110,38.7
3,20,108,40.4
4,9,108,40.3
4,35,117,39.2
2,44,118,40.1
3,12,119,39.5
4,31,105,40.7
1,29,114,40
3,28,116,40.5
3,6,79,39.1
1,14,104,39.8
2,32,99,40.9
2,26,108,39.4
1,20,111,40.9
2,34,101,40.4
5,39,112,39.1
4,26,74,38.4
1,42,108,38.7
5,8,118,39.2
1,35,84,40.3
5,9,91,39.3
2,3,103,40.9
1,10,112,40.3
3,18,90,40.3
5,31,120,38
2,25,86,39.8
4,10,100,38.2
2,39,91,40.6
4,1,114,38.8
3,19,91,39.4
3,16,85,38.4
1,5,115,40.9
2,42,108,38.4
3,41,114,39.7
3,23,112,39.7
1,4,80,39.8
1,10,119,40.6
3,20,96,39.2
3,21,100,40.9
5,8,81,39.8
5,1,101,40.2
1,12,97,39.4
4,26,75,39.4
3,24,111,38.3
4,19,93,38.1
3,21,108,38.9
2,33,108,40
2,26,100,39.5
3,41,86,39.9
4,6,115,39
1,17,113,39.6
1,11,118,41
2,10,81,40.6
3,4,91,40.6
3,40,102,39.1
4,17,108,40.6
1,44,78,40
5,40,107,38.4
1,24,104,39.8
5,16,107,40.3
3,43,78,38.2
4,17,90,39.8
3,21,116,40.8
1,15,104,38.9
3,3,83,38.9
4,29,77,38.6
2,7,85,40
4,16,113,40.6
1,35,117,39
1,14,100,40.4
5,19,75,38.5
5,16,92,39.8
2,5,113,40.4
4,19,109,38.1
5,10,79,39.3
1,15,106,40
3,33,112,38.3
2,38,112,39.4
5,7,118,39.6
5,14,93,40.5
4,1,85,39.9
5,41,100,40.3
4,30,79,39.6
1,41,92,40.8
5,27,83,39.1
3,4,76,38.5
5,31,81,38.7
2,16,87,40.7
4,6,97,38.7
5,29,97,38.7
5,7,94,38.3
4,22,101,38.2
2,32,107,38.8
3,44,95,38.2
4,34,87,39.7
1,35,117,39.4
3,22,75,40.7
5,39,113,40
2,44,109,39.7
5,43,84,40.8
1,6,80,38.6
4,28,113,40.7
1,14,86,40.3
2,8,85,40.5
5,23,78,40.8
3,27,118,39.4
4,8,95,40.9
1,9,91,40.9
1,12,81,40
2,37,94,39.3
5,3,76,40.9
4,35,91,40.9
5,32,85,40.4
2,26,107,40.8
1,3,111,39.3
2,38,100,40.3
5,10,102,38.8
2,44,98,40
5,17,89,39.4
5,45,110,39.5
3,21,105,40.2
3,2,80,38.3
4,41,94,39.8
1,31,83,40.7
2,40,111,38.5
1,17,102,39.1
2,44,106,40
5,44,104,40.9
4,30,113,39.4
5,20,81,40.6
3,31,100,38.8
4,33,107,39.9
1,16,93,38.6
5,39,117,40.5
2,42,115,38.7
3,36,105,40.8
2,14,88,40.7
3,3,83,39.2
3,24,106,40.4
3,38,85,40.3
5,20,74,38.7
2,18,80,40.1
5,38,76,40.6
5,8,105,40.4
4,29,102,39.7
3,18,92,38.4
4,33,94,40.1
5,18,80,38.6
4,30,91,39.8
3,37,90,38.5
4,43,80,38.9
4,30,102,39.8
5,36,100,40.5
5,40,105,40.8
1,22,120,38.5
4,20,118,38.2
1,38,73,38.1
2,36,75,38.6
5,40,78,38.6
2,22,100,40
2,24,98,39.3
2,7,82,38.7
1,1,109,40.9
2,13,99,39.3
1,12,75,39.1
1,14,101,40.1
4,10,75,39.8
5,28,81,40.7
1,31,108,39.5
3,12,93,38.9
1,39,75,38
4,44,85,38.7
2,25,73,40.9
2,41,79,39.2
4,10,110,39.9
3,31,113,38.2
1,1,86,40.9
3,45,111,39
3,35,75,40.5
2,2,106,40.6
5,18,109,39.3
1,22,118,40.2
1,36,103,40.2
1,22,86,40
5,20,93,38.2
5,21,109,39.2
3,5,85,39
1,7,90,40.8
1,41,96,39.5
1,41,85,38.7
2,2,73,38.6
2,45,87,39.4
2,28,92,39.8
3,14,79,39.2
1,28,88,39.8
4,29,73,38.1
1,1,102,38.3
4,13,79,41
2,45,100,40.4
5,37,111,39.4
3,36,119,39.5
2,37,92,38.4
3,3,89,39.2
1,41,115,39.9
1,14,90,38.7
1,36,74,38.5
5,3,108,40.4
1,15,113,38.2
2,25,87,40.4
2,35,95,39.3
4,23,100,40.8
5,10,74,38.2
3,4,98,40.4
1,43,81,38.5
1,27,77,40
5,24,81,39.5
1,34,112,40.8
5,15,83,38.3
1,16,120,40.3
5,43,76,38.2
4,32,80,39.8
1,21,93,38.6
2,35,86,39.3
2,44,82,39.9
4,16,82,38.8
4,37,90,38.6
5,44,95,40.4
4,24,113,40.6
4,27,118,39.7
5,5,99,38.2
2,8,81,39.5
4,42,95,38.2
4,15,111,39.8
4,9,84,38.6
4,40,113,39.5
3,34,84,38.2
1,13,112,39.6
3,42,88,38.4
4,3,91,40.8
5,12,101,38.6
3,15,86,39.8
3,30,106,38.5
5,7,84,40.2
5,35,73,39
5,37,83,40.6
1,45,82,40
1,15,115,38.8
2,17,101,40.3
5,21,78,38.3
4,37,93,39.8
2,15,113,38.3
3,38,76,38.5
2,30,91,39.8
4,26,101,38.4
5,14,90,40.3
3,45,93,40.5
1,25,114,39.5
2,44,118,40
1,33,111,38.8
1,20,118,39.8
1,2,92,39.4
4,32,77,38.6
4,26,112,38
4,18,103,40.4
5,4,81,40.7
4,45,104,39.1
1,17,108,39
4,30,84,38.6
3,18,80,38.3
4,33,94,40.6
2,26,117,39.5
2,19,82,38.5
5,37,102,39.1
4,17,93,40.3
2,44,74,40.2
1,27,89,39.8
4,15,91,39
5,39,113,39.2
5,34,85,40.4
4,35,73,39.5
3,45,116,38.9
3,5,114,38.1
5,28,104,39.8
4,42,111,39.6
3,4,94,38.4
3,36,91,38.4
1,3,90,39.3
2,14,117,38.8
5,43,109,40.4
4,11,118,39.6
1,32,96,40.6
4,40,84,40.5
5,12,105,40.9
5,6,105,39.6
1,11,102,39.3
3,12,117,39.1
3,29,91,39.8
